receipt_id,room_no,room_member_id,receipt_type,input_method,image_url,image_hash,ocr_status,store_name,total_amount,amount,receipt_issued_at,address,center_lat,center_lng,split_group_id,good_price_store_id,good_price_store_name,good_price_store_address,good_price_matched,good_price_verified_at,confirmed,created_at,updated_at
700086,364,301421,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700086.jpg,a6def7fa3a161f8bf261320c2e7ab77048e406fc215caa1129e65a53efb8977a,SUCCESS,마포갈비,10400,10400,2025-06-03 09:05:30,서울 마포구 마포대로 40,37.5486882,126.9524741,800357,GP_MAPO_KR_001,마포갈비,서울 마포구 마포대로 40,1,2025-06-03 09:18:30,1,2025-06-03 09:33:30,2025-06-03 10:09:30
700087,364,301422,SPLIT,MANUAL,,,MANUAL,마포갈비,13300,13300,2025-10-12 17:13:32,서울 마포구 마포대로 40,37.5480006,126.9528089,800357,GP_MAPO_KR_001,마포갈비,서울 마포구 마포대로 40,1,2025-10-12 17:50:32,1,2025-10-12 17:35:32,2025-10-12 18:08:32
700088,629,302460,SPLIT,MANUAL,,,MANUAL,수원돈부리,9000,9000,2025-09-27 18:06:47,경기 수원시 팔달구 수원로 20,37.2862972,127.013464,800365,GP_SUWON_JP_001,수원돈부리,경기 수원시 팔달구 수원로 20,1,2025-09-27 19:10:47,1,2025-09-27 18:17:47,2025-09-27 18:20:47
700089,629,302461,SPLIT,MANUAL,,,MANUAL,수원돈부리,8800,8800,2025-09-27 15:15:18,경기 수원시 팔달구 수원로 20,37.2862149,127.0130372,800365,GP_SUWON_JP_001,수원돈부리,경기 수원시 팔달구 수원로 20,1,2025-09-27 15:38:18,1,2025-09-27 15:25:18,2025-09-27 15:37:18
700090,629,302462,SPLIT,MANUAL,,,MANUAL,수원돈부리,7700,7700,2025-09-27 13:56:38,경기 수원시 팔달구 수원로 20,37.2850714,127.0125324,800365,GP_SUWON_JP_001,수원돈부리,경기 수원시 팔달구 수원로 20,1,2025-09-27 14:14:38,1,2025-09-27 14:17:38,2025-09-27 14:32:38
700091,371,301451,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700091.jpg,4a67cf437ce99fa5a135f09d638e590f4ed87c1adfac33b66015bbf9f61ba3d2,SUCCESS,대전피자,7600,7600,2025-08-24 16:55:28,대전 서구 월평동 5,36.3523421,127.3824072,800224,GP_DAEJEON_WS_001,대전피자,대전 서구 월평동 5,1,2025-08-24 18:26:28,1,2025-08-24 17:08:28,2025-08-24 17:33:28
700092,371,301450,SPLIT,MANUAL,,,MANUAL,대전피자,8400,8400,2025-08-24 16:23:38,대전 서구 월평동 5,36.3530065,127.3834009,800224,,,,0,,1,2025-08-24 16:46:38,2025-08-24 17:24:38
700093,391,301538,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700093.jpg,de431a0da9e459dd4805dffab3dced3a96c05305787314b49f07a5a4cbd6241f,SUCCESS,안양짜장,5900,5900,2024-12-22 09:43:18,경기 안양시 만안구 박달로 8,37.3879492,126.9526681,800277,GP_ANYANG_CN_001,안양짜장,경기 안양시 만안구 박달로 8,1,2024-12-22 10:15:18,1,2024-12-22 10:05:18,2024-12-22 10:09:18
700094,391,301539,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700094.jpg,2e0ce11e4ae55959a98f8e871cfd0a52c2aa6ae3b612efcc4a6cf8c3dbf2f15b,PENDING,안양짜장,5900,5900,2024-12-22 09:29:18,경기 안양시 만안구 박달로 8,37.3881663,126.9529766,800277,,,,0,,1,2024-12-22 09:58:18,2024-12-22 10:02:18
700095,391,301536,SPLIT,MANUAL,,,MANUAL,안양짜장,5400,5400,2024-12-22 09:24:51,경기 안양시 만안구 박달로 8,37.3889808,126.9536707,800277,,,,0,,1,2024-12-22 09:40:51,2024-12-22 09:47:51
700096,391,301537,SPLIT,MANUAL,,,MANUAL,안양짜장,5800,5800,2024-12-22 10:40:42,경기 안양시 만안구 박달로 8,37.3886078,126.9526714,800277,,,,0,,1,2024-12-22 10:57:42,2024-12-22 11:07:42
700097,391,301538,SPLIT,MANUAL,,,MANUAL,안양짜장,7400,7400,2024-12-22 10:31:15,경기 안양시 만안구 박달로 8,37.3877286,126.9520271,800277,GP_ANYANG_CN_001,안양짜장,경기 안양시 만안구 박달로 8,1,2024-12-22 11:26:15,1,2024-12-22 10:55:15,2024-12-22 11:17:15
700098,645,302532,SPLIT,MANUAL,,,MANUAL,강남국밥,6900,6900,2024-02-02 14:52:15,서울 강남구 테헤란로 12,37.4973405,127.0285882,800168,GP_GANGNAM_KR_001,강남국밥,서울 강남구 테헤란로 12,1,2024-02-02 15:47:15,1,2024-02-02 15:16:15,2024-02-02 15:56:15
700099,645,302533,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700099.jpg,2e90cd8abc2493e4d3a5050662d314ab5c96e6f7e5bc157f9e14e17b99473d9b,SUCCESS,강남국밥,9200,9200,2024-02-02 14:40:31,서울 강남구 테헤란로 12,37.4972877,127.0285096,800168,,,,0,,1,2024-02-02 14:41:31,2024-02-02 14:56:31
700100,645,302530,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700100.jpg,3fb73d2e268b30ea8af85dbc22c8709a1abc033a2054d3f9e11defcf64739600,PENDING,강남국밥,9400,9400,2024-02-02 11:07:35,서울 강남구 테헤란로 12,37.4979538,127.0271306,800168,,,,0,,1,2024-02-02 11:16:35,2024-02-02 12:12:35
700101,645,302531,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700101.jpg,abdb826c0820fae11c8dfcdd5aabbe164aa59b42a60e6bed79dee2c7573f7dd0,SUCCESS,강남국밥,8400,8400,2024-02-02 13:19:09,서울 강남구 테헤란로 12,37.498059,127.0280037,800168,,,,0,,1,2024-02-02 13:48:09,2024-02-02 14:09:09
700102,370,301447,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700102.jpg,360cb262f116b7cba5ed08af6937ee1b8f7cee9eb5beb935ee4852f6f9eae361,SUCCESS,대구막창,9400,9400,2025-11-30 06:10:10,대구 중구 동성로 5,35.8695326,128.5953005,800333,GP_DAEGU_KR_002,대구막창,대구 중구 동성로 5,1,2025-11-30 06:57:10,1,2025-11-30 06:36:10,2025-11-30 07:26:10
700103,370,301449,SPLIT,MANUAL,,,MANUAL,대구막창,8700,8700,2025-11-30 06:25:46,대구 중구 동성로 5,35.8701996,128.5950312,800333,GP_DAEGU_KR_002,대구막창,대구 중구 동성로 5,1,2025-11-30 06:40:46,1,2025-11-30 06:43:46,2025-11-30 07:25:46
700104,179,300681,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700104.jpg,e7a48f4bced796352a2075ca7fb3a51d24e0e1cc34c3962ba69cfd153a7bc163,SUCCESS,대전짜장,6000,6000,2024-09-30 16:51:09,대전 서구 탄방동 12,36.3487004,127.3835665,800199,,,,0,,1,2024-09-30 17:07:09,2024-09-30 17:26:09
700105,179,300680,SPLIT,MANUAL,,,MANUAL,대전짜장,8300,8300,2024-09-30 18:53:42,대전 서구 탄방동 12,36.3485413,127.3849918,800199,GP_DAEJEON_CN_001,대전짜장,대전 서구 탄방동 12,1,2024-09-30 19:28:42,1,2024-09-30 19:15:42,2024-09-30 20:04:42
700106,179,300681,SPLIT,MANUAL,,,MANUAL,대전짜장,6300,6300,2024-09-30 18:34:36,대전 서구 탄방동 12,36.3498659,127.3834975,800199,GP_DAEJEON_CN_001,대전짜장,대전 서구 탄방동 12,1,2024-09-30 20:10:36,1,2024-09-30 18:53:36,2024-09-30 19:51:36
700107,270,301048,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700107.jpg,aec405f3dfb9ef77c98ec57de78047a3ddab66a9c69790101ecec0bb2cc9f740,SUCCESS,대구분식,4800,4800,2026-06-14 20:53:06,대구 중구 교동 10,35.8695353,128.5975,800082,,,,0,,1,2026-06-14 21:03:06,2026-06-14 21:14:06
700108,270,301050,SPLIT,MANUAL,,,MANUAL,대구분식,4200,4200,2026-06-14 14:18:17,대구 중구 교동 10,35.8698542,128.5979223,800082,GP_DAEGU_ETC_001,대구분식,대구 중구 교동 10,1,2026-06-14 14:51:17,1,2026-06-14 14:36:17,2026-06-14 14:48:17
700109,270,301045,SPLIT,MANUAL,,,MANUAL,대구분식,5300,5300,2026-06-14 12:50:09,대구 중구 교동 10,35.8688838,128.5976265,800082,,,,0,,1,2026-06-14 13:16:09,2026-06-14 14:12:09
700110,270,301046,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700110.jpg,85cc8c7630c54088d35c09fd236f2871a081f714b57fa80c1e42eb3a1ce1a160,FAILED,대구분식,4500,4500,2026-06-14 12:09:56,대구 중구 교동 10,35.8680528,128.5985335,800082,,,,0,,1,2026-06-14 12:24:56,2026-06-14 12:46:56
700111,270,301047,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700111.jpg,58fd47b9ecaab474a7ba3dd4369bccde5cfaaaec41b1fcd5a89e798c8d706436,SUCCESS,대구분식,4900,4900,2026-06-14 02:22:01,대구 중구 교동 10,35.8692418,128.5987998,800082,,,,0,,1,2026-06-14 02:47:01,2026-06-14 02:55:01
700112,636,302490,SPLIT,MANUAL,,,MANUAL,해운대스테이크,13800,13800,2024-11-21 20:14:34,부산 해운대구 달맞이길 55,35.1641094,129.1716598,800388,,,,0,,1,2024-11-21 20:29:34,2024-11-21 21:20:34
700113,636,302493,SPLIT,MANUAL,,,MANUAL,해운대스테이크,10400,10400,2024-11-21 21:42:29,부산 해운대구 달맞이길 55,35.1653812,129.1717286,800388,,,,0,,1,2024-11-21 21:46:29,2024-11-21 22:07:29
700114,636,302494,SPLIT,MANUAL,,,MANUAL,해운대스테이크,13800,13800,2024-11-21 20:30:20,부산 해운대구 달맞이길 55,35.1644101,129.1702883,800388,,,,0,,1,2024-11-21 20:54:20,2024-11-21 21:31:20
700115,636,302491,SPLIT,MANUAL,,,MANUAL,해운대스테이크,10900,10900,2024-11-21 21:21:23,부산 해운대구 달맞이길 55,35.1659783,129.1700129,800388,GP_BUSAN_WS_001,해운대스테이크,부산 해운대구 달맞이길 55,1,2024-11-21 22:33:23,1,2024-11-21 21:26:23,2024-11-21 21:40:23
700116,485,301891,SPLIT,MANUAL,,,MANUAL,마포짬뽕,6900,6900,2024-02-09 14:37:07,서울 마포구 신촌로 10,37.5552072,126.9360493,800285,,,,0,,1,2024-02-09 14:57:07,2024-02-09 15:53:07
700117,485,301893,SPLIT,MANUAL,,,MANUAL,마포짬뽕,6600,6600,2024-02-09 16:13:27,서울 마포구 신촌로 10,37.5559674,126.9363681,800285,,,,0,,1,2024-02-09 16:28:27,2024-02-09 16:53:27
700118,485,301892,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700118.jpg,5747797723e94c0d74e2a015e01182749ad6cee630fbdf607f2c541bf4bf9066,SUCCESS,마포짬뽕,8600,8600,2024-02-09 14:59:29,서울 마포구 신촌로 10,37.5552464,126.9362925,800285,GP_MAPO_CN_001,마포짬뽕,서울 마포구 신촌로 10,1,2024-02-09 15:11:29,1,2024-02-09 15:26:29,2024-02-09 16:20:29
700119,637,302495,SPLIT,MANUAL,,,MANUAL,종로백반,9300,9300,2025-06-01 23:20:56,서울 종로구 종로 45,37.5715801,126.9797351,800267,,,,0,,1,2025-06-01 23:37:56,2025-06-02 00:24:56
700120,637,302496,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700120.jpg,a1902130a54eb569612162b43e4ad729e4218f504fd494f41e8adf5ad3feb8e7,SUCCESS,종로백반,7500,7500,2025-06-02 00:48:55,서울 종로구 종로 45,37.5718497,126.9784559,800267,GP_JONGNO_KR_001,종로백반,서울 종로구 종로 45,1,2025-06-02 01:56:55,1,2025-06-02 01:00:55,2025-06-02 01:42:55
700121,637,302495,SPLIT,MANUAL,,,MANUAL,종로백반,6400,6400,2025-06-01 23:07:07,서울 종로구 종로 45,37.5723008,126.9797144,800267,,,,0,,1,2025-06-01 23:26:07,2025-06-01 23:50:07
700122,95,300347,SPLIT,MANUAL,,,MANUAL,종로분식,5500,5500,2026-01-17 16:47:11,서울 종로구 창경궁로 5,37.5723166,126.9810013,800449,,,,0,,1,2026-01-17 17:02:11,2026-01-17 17:58:11
700123,95,300348,SPLIT,MANUAL,,,MANUAL,종로분식,4700,4700,2026-06-06 20:14:20,서울 종로구 창경궁로 5,37.5730261,126.980349,800449,,,,0,,1,2026-06-06 20:31:20,2026-06-06 20:44:20
700124,95,300347,SPLIT,MANUAL,,,MANUAL,종로분식,5500,5500,2026-01-20 01:10:22,서울 종로구 창경궁로 5,37.5737173,126.9802801,800449,,,,0,,1,2026-01-20 01:22:22,2026-01-20 02:03:22
700125,95,300348,SPLIT,MANUAL,,,MANUAL,종로분식,4600,4600,2026-05-23 01:46:05,서울 종로구 창경궁로 5,37.5736787,126.9809675,800449,,,,0,,1,2026-05-23 02:11:05,2026-05-23 02:53:05
700126,95,300347,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700126.jpg,8c091e82732816215e7fd306f4fbb1d416cf81f704679b65e07093fed7833768,SUCCESS,종로분식,4400,4400,2026-03-23 06:06:36,서울 종로구 창경궁로 5,37.5722588,126.9806482,800449,,,,0,,1,2026-03-23 06:26:36,2026-03-23 07:08:36
700127,224,300868,SPLIT,MANUAL,,,MANUAL,마포짬뽕,6800,6800,2024-10-09 03:05:19,서울 마포구 신촌로 10,37.5563586,126.9366473,800106,,,,0,,1,2024-10-09 03:11:19,2024-10-09 03:25:19
700128,224,300865,SPLIT,MANUAL,,,MANUAL,마포짬뽕,9400,9400,2024-10-09 00:48:25,서울 마포구 신촌로 10,37.5567615,126.9374563,800106,,,,0,,1,2024-10-09 01:13:25,2024-10-09 02:04:25
700129,224,300867,SPLIT,MANUAL,,,MANUAL,마포짬뽕,6700,6700,2024-10-09 01:30:04,서울 마포구 신촌로 10,37.5550748,126.9374999,800106,GP_MAPO_CN_001,마포짬뽕,서울 마포구 신촌로 10,1,2024-10-09 02:36:04,1,2024-10-09 01:55:04,2024-10-09 02:21:04
700130,224,300866,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700130.jpg,05efeb1364e9ded03c4bba6ec50d44bf5f1dfb92cebe4f623941502d87877f32,SUCCESS,마포짬뽕,9000,9000,2024-10-09 03:13:38,서울 마포구 신촌로 10,37.5557553,126.9379777,800106,,,,0,,1,2024-10-09 03:25:38,2024-10-09 04:03:38
700131,596,302328,SPLIT,MANUAL,,,MANUAL,성동중화요리,7300,7300,2025-04-15 08:45:51,서울 성동구 고산자로 22,37.5626277,127.0406173,800302,GP_SEONGDONG_CN_001,성동중화요리,서울 성동구 고산자로 22,1,2025-04-15 09:19:51,1,2025-04-15 09:07:51,2025-04-15 09:25:51
700132,596,302329,SPLIT,MANUAL,,,MANUAL,성동중화요리,9000,9000,2025-04-15 07:57:51,서울 성동구 고산자로 22,37.5610665,127.0392811,800302,,,,0,,1,2025-04-15 08:16:51,2025-04-15 08:17:51
700133,596,302331,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700133.jpg,0ddd3d7bf269a4113d0cc612c52d6e12ab2a37605d5a33bdabf9d92e231e4711,SUCCESS,성동중화요리,8100,8100,2025-04-15 07:46:49,서울 성동구 고산자로 22,37.5629155,127.0404566,800302,,,,0,,1,2025-04-15 07:58:49,2025-04-15 08:47:49
700134,163,300624,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700134.jpg,2bce9a9370a446ca6c1ca72aa0b944e34bdf18007ab136092dae375605d1b8b8,SUCCESS,해운대밀면,8700,8700,2025-07-22 13:25:33,부산 해운대구 해운대로 30,35.163848,129.1636383,800407,,,,0,,1,2025-07-22 13:45:33,2025-07-22 14:42:33
700135,163,300627,SPLIT,MANUAL,,,MANUAL,해운대밀면,7600,7600,2024-07-31 08:46:13,부산 해운대구 해운대로 30,35.162203,129.1635811,800407,GP_BUSAN_KR_001,해운대밀면,부산 해운대구 해운대로 30,1,2024-07-31 08:58:13,1,2024-07-31 09:12:13,2024-07-31 09:45:13
700136,163,300625,SPLIT,MANUAL,,,MANUAL,해운대밀면,7600,7600,2024-12-28 18:48:40,부산 해운대구 해운대로 30,35.1635065,129.1626359,800407,,,,0,,1,2024-12-28 19:15:40,2024-12-28 20:15:40
700137,163,300626,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700137.jpg,9501e8aa7e88e53840c764cfef468559ecc624bef887aa658f6690c14f0ff582,SUCCESS,해운대밀면,8600,8600,2024-09-17 00:15:16,부산 해운대구 해운대로 30,35.1628984,129.1626133,800407,,,,0,,1,2024-09-17 00:25:16,2024-09-17 00:29:16
700138,163,300623,SPLIT,MANUAL,,,MANUAL,해운대밀면,7500,7500,2024-07-06 00:23:40,부산 해운대구 해운대로 30,35.1629428,129.162901,800407,,,,0,,1,2024-07-06 00:42:40,2024-07-06 01:12:40
700139,185,300703,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700139.jpg,36c1703415979c55786fe96c7131436c0fb7a652e2c133805e83e12c1dcbca5e,SUCCESS,수원짬뽕,8200,8200,2025-01-21 11:28:21,경기 수원시 팔달구 창룡대로 9,37.2841458,127.020896,800263,,,,0,,1,2025-01-21 11:55:21,2025-01-21 12:41:21
700140,185,300702,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700140.jpg,86b52dc1f666c292199c5104897e40892fd8f060e08873726c169d53e73cd296,SUCCESS,수원짬뽕,8500,8500,2025-01-21 06:48:53,경기 수원시 팔달구 창룡대로 9,37.2858932,127.019541,800263,,,,0,,1,2025-01-21 07:00:53,2025-01-21 07:04:53
700141,660,302593,SPLIT,MANUAL,,,MANUAL,안양짜장,6600,6600,2024-09-26 13:25:33,경기 안양시 만안구 박달로 8,37.3886997,126.9539429,800232,,,,0,,1,2024-09-26 13:42:33,2024-09-26 13:56:33
700142,660,302596,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700142.jpg,9a4ef931bbac0837ead42ffd83c6e88eba718bce540f5abef4f5b63e9a52d1f7,FAILED,안양짜장,5300,5300,2024-09-26 11:15:48,경기 안양시 만안구 박달로 8,37.3883639,126.9534758,800232,,,,0,,1,2024-09-26 11:45:48,2024-09-26 11:48:48
700143,212,300812,SPLIT,MANUAL,,,MANUAL,대구분식,4700,4700,2025-04-12 17:49:47,대구 중구 교동 10,35.8697943,128.5989651,800126,GP_DAEGU_ETC_001,대구분식,대구 중구 교동 10,1,2025-04-12 18:46:47,1,2025-04-12 18:12:47,2025-04-12 18:39:47
700144,212,300813,SPLIT,MANUAL,,,MANUAL,대구분식,4500,4500,2025-04-12 17:39:08,대구 중구 교동 10,35.868184,128.5970201,800126,,,,0,,1,2025-04-12 17:46:08,2025-04-12 18:07:08
700145,212,300814,SPLIT,MANUAL,,,MANUAL,대구분식,5300,5300,2025-04-12 17:47:30,대구 중구 교동 10,35.8699819,128.5970298,800126,,,,0,,1,2025-04-12 18:11:30,2025-04-12 18:59:30
700146,212,300815,SPLIT,MANUAL,,,MANUAL,대구분식,3700,3700,2025-04-12 18:29:23,대구 중구 교동 10,35.8683612,128.5970874,800126,GP_DAEGU_ETC_001,대구분식,대구 중구 교동 10,1,2025-04-12 19:23:23,1,2025-04-12 18:37:23,2025-04-12 19:29:23
700147,212,300812,SPLIT,MANUAL,,,MANUAL,대구분식,4100,4100,2025-04-12 18:13:21,대구 중구 교동 10,35.8687956,128.5983152,800126,,,,0,,1,2025-04-12 18:34:21,2025-04-12 19:30:21
700148,365,301425,SPLIT,MANUAL,,,MANUAL,광주우동,8900,8900,2026-04-15 04:11:42,광주 서구 상무민주로 14,35.1518302,126.8504406,800136,,,,0,,1,2026-04-15 04:18:42,2026-04-15 04:49:42
700149,365,301427,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700149.jpg,a3e07e121647804fe3c6d0a51e8449003345867b823d828a66181b87774f7ac8,SUCCESS,광주우동,8300,8300,2025-10-10 00:59:06,광주 서구 상무민주로 14,35.1513955,126.8510069,800136,GP_GWANGJU_JP_001,광주우동,광주 서구 상무민주로 14,1,2025-10-10 01:15:06,1,2025-10-10 01:11:06,2025-10-10 02:00:06
700150,295,301152,SPLIT,MANUAL,,,MANUAL,대전토스트,3100,3100,2024-12-29 20:50:29,대전 서구 둔산로 20,36.3496099,127.3851059,800085,,,,0,,1,2024-12-29 20:53:29,2024-12-29 21:06:29
700151,295,301151,SPLIT,MANUAL,,,MANUAL,대전토스트,3100,3100,2024-12-29 20:07:37,대전 서구 둔산로 20,36.3498806,127.3855284,800085,GP_DAEJEON_ETC_001,대전토스트,대전 서구 둔산로 20,1,2024-12-29 20:31:37,1,2024-12-29 20:19:37,2024-12-29 21:05:37
700152,295,301152,SPLIT,MANUAL,,,MANUAL,대전토스트,3000,3000,2024-12-29 19:39:54,대전 서구 둔산로 20,36.3496008,127.3859302,800085,GP_DAEJEON_ETC_001,대전토스트,대전 서구 둔산로 20,1,2024-12-29 19:56:54,1,2024-12-29 19:55:54,2024-12-29 20:48:54
700153,295,301151,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700153.jpg,7d763ffcdb6578f0a33cf82218dc8e4efd981a0851b6b1bba256eac7dfc1e50a,SUCCESS,대전토스트,3600,3600,2024-12-29 20:50:18,대전 서구 둔산로 20,36.3494115,127.3843689,800085,,,,0,,1,2024-12-29 21:18:18,2024-12-29 21:57:18
700154,176,300668,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700154.jpg,709a9d48c5c3c3cf5a6b36f682ada320d07f192dc4d1ef323228b25f7d9c4c89,SUCCESS,강남국밥,8200,8200,2025-04-15 18:24:06,서울 강남구 테헤란로 12,37.4985563,127.0271251,800401,,,,0,,1,2025-04-15 18:42:06,2025-04-15 19:30:06
700155,176,300666,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700155.jpg,5f6a640b125152f1b9365457a542fae09749b6ac3b9da4b04ae6acc082ab0a71,FAILED,강남국밥,9900,9900,2025-04-15 21:41:16,서울 강남구 테헤란로 12,37.4984652,127.0284571,800401,GP_GANGNAM_KR_001,강남국밥,서울 강남구 테헤란로 12,1,2025-04-15 23:27:16,1,2025-04-15 22:00:16,2025-04-15 22:13:16
700156,176,300667,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700156.jpg,750e88e8f45e89b80961af90bf816fb9c801c585df20290d297c36c87386b89b,FAILED,강남국밥,9100,9100,2025-04-15 18:31:09,서울 강남구 테헤란로 12,37.498776,127.027527,800401,GP_GANGNAM_KR_001,강남국밥,서울 강남구 테헤란로 12,1,2025-04-15 19:54:09,1,2025-04-15 18:57:09,2025-04-15 19:03:09
700157,176,300668,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700157.jpg,856eca21175d3fcf10265f6c57670d2294f4b11418bd88f77dc728e685e1353b,PENDING,강남국밥,8900,8900,2025-04-15 21:31:57,서울 강남구 테헤란로 12,37.4973765,127.0284154,800401,GP_GANGNAM_KR_001,강남국밥,서울 강남구 테헤란로 12,1,2025-04-15 22:16:57,1,2025-04-15 21:50:57,2025-04-15 22:39:57
700158,176,300666,SPLIT,MANUAL,,,MANUAL,강남국밥,7900,7900,2025-04-15 21:53:54,서울 강남구 테헤란로 12,37.4979856,127.0272751,800401,GP_GANGNAM_KR_001,강남국밥,서울 강남구 테헤란로 12,1,2025-04-15 22:53:54,1,2025-04-15 22:15:54,2025-04-15 23:15:54
700159,438,301718,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700159.jpg,4ac4e0b7f7a85342f828ade9a811909107b746c688cc4e68fb0d2a20b64828e4,SUCCESS,종로라멘,8600,8600,2024-03-25 15:08:32,서울 종로구 삼일대로 33,37.5711369,126.981642,800450,,,,0,,1,2024-03-25 15:17:32,2024-03-25 15:59:32
700160,438,301717,SPLIT,MANUAL,,,MANUAL,종로라멘,9400,9400,2024-03-25 14:15:27,서울 종로구 삼일대로 33,37.5709329,126.9829318,800450,,,,0,,1,2024-03-25 14:43:27,2024-03-25 14:54:27
700161,499,301950,SPLIT,CAMERA,https://storage.beggar.dev/receipts/700161.jpg,019ad693a4ee6e7368d8e174a1b058891ec1046e94ccae2501058df037dee1fc,SUCCESS,강남브런치,6700,6700,2025-03-04 04:03:15,서울 강남구 논현로 56,37.5105596,127.029832,800304,GP_GANGNAM_WS_001,강남브런치,서울 강남구 논현로 56,1,2025-03-04 04:48:15,1,2025-03-04 04:22:15,2025-03-04 05:22:15
700162,499,301948,SPLIT,MANUAL,,,MANUAL,강남브런치,6900,6900,2025-03-04 05:53:00,서울 강남구 논현로 56,37.5119425,127.029612,800304,GP_GANGNAM_WS_001,강남브런치,서울 강남구 논현로 56,1,2025-03-04 06:32:00,1,2025-03-04 06:21:00,2025-03-04 06:52:00
700163,499,301949,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700163.jpg,742c679586fec818ad63e56a44c139012c52bb00d2fa1d2ff71d04cb29cee229,SUCCESS,강남브런치,7200,7200,2025-03-04 04:33:46,서울 강남구 논현로 56,37.5116347,127.0284216,800304,,,,0,,1,2025-03-04 04:54:46,2025-03-04 04:56:46
700164,499,301950,SPLIT,GALLERY,https://storage.beggar.dev/receipts/700164.jpg,4e8ed605c7d3da47f9b2e393150ded9fdcc2bc704a0a8532d9b24ae2b54bcdcc,SUCCESS,강남브런치,9200,9200,2025-03-04 05:52:44,서울 강남구 논현로 56,37.5106694,127.0285183,800304,,,,0,,1,2025-03-04 06:01:44,2025-03-04 06:02:44
700165,499,301948,SPLIT,MANUAL,,,MANUAL,강남브런치,8500,8500,2025-03-04 08:08:07,서울 강남구 논현로 56,37.5113407,127.0299583,800304,GP_GANGNAM_WS_001,강남브런치,서울 강남구 논현로 56,1,2025-03-04 09:45:07,1,2025-03-04 08:23:07,2025-03-04 08:30:07
